gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,act,at,ceq,csho,dltt,dt,ebit,ebitda,icapt,lct,lt,ni,re,sale,xad,costat,prcc_c,mkvalt
16981,20211231,2021,INDL,C,D,STD,OFG,USD,,9899.72,1069.16,49.636,66.589,,334.309,358.24,1135.749,,8830.56,146.151,522.786,583.89,6.999,A,26.56,1318.3322
17010,20211231,2021,INDL,C,D,STD,LSXMK,USD,2113,31674,8036,334.3,12078,14262,1937,2540,23679,5178,20073,599,,8696,,A,50.85,17002.4877
17035,20211231,2021,INDL,C,D,STD,MCY,USD,,6772.472,2140.281,55.371,410.634,410.634,316.42,350.706,2550.915,,4632.191,247.937,2041.338,4006.157,50.1,A,53.06,2937.9853
17073,20211231,2021,INDL,C,D,STD,NWLI,USD,,14330.189,2539.691,3.636,1.336,1.336,227.257,240.258,2541.027,,11790.498,180.681,2497.939,824.091,,A,214.44,779.7038
17095,20211231,2021,INDL,C,D,STD,ONB,USD,,24453.564,3012.018,165.838,2231.425,,445.183,483.795,5243.443,,21441.546,277.538,965.635,852.868,12.684,A,18.12,3004.9846
17101,20211231,2021,INDL,C,D,STD,IMGN,USD,499.999,525.765,325.586,220.361,50.211,59.825,-125.073,-123.056,375.797,100.945,200.179,-139.303,-1471.143,69.856,,A,7.42,1635.0786
17106,20211231,2021,INDL,C,D,STD,PEBO,USD,,7063.521,845.025,28.237,106.621,,131.177,131.177,951.646,,6218.496,47.555,195.457,253.674,3.658,A,31.81,898.219
17115,20211231,2021,INDL,C,D,STD,SIGI,USD,,10461.389,2782.885,60.184,543.346,543.346,416.415,440.715,3526.231,,7478.504,403.837,2718.571,3261.104,,A,81.94,4931.477
17120,20211231,2021,INDL,C,D,STD,SIVB,USD,,211478,12590,58.748,2958,,3367,3518,19567,,194869,1833,7433,6027,24,A,678.24,39845.2435
17132,20211231,2021,INDL,C,D,STD,WSFS,USD,,15777.327,1939.099,47.609,399.003,,434.214,460.207,2336.019,,13840.311,271.442,1186.846,641.849,5.413,A,50.12,2386.1631
17145,20210930,2021,INDL,C,D,STD,WAFD,USD,,19650.574,1826.064,65.145,429.569,,349.559,349.559,2555.633,,17524.51,183.615,1598.396,652.276,0,A,33.38,2235.125
17150,20211231,2021,INDL,C,D,STD,WBS,USD,,34915.599,3293.288,90.584,918.642,,649.289,690.795,4356.967,,31477.274,408.864,2310.708,1266.216,12.051,A,55.84,5058.2106
17151,20211231,2021,INDL,C,D,STD,WSBC,USD,,16927.125,2548.682,62.307,188.62,,400.482,402.868,2881.786,,14233.959,242.26,972.645,617.752,8.634,A,34.99,2180.1219
17184,20211231,2021,INDL,C,D,STD,SBCF,USD,,9681.433,1310.736,58.504,109.976,,210.972,221.487,1420.712,,8370.697,124.403,351.604,354.971,4.583,A,35.39,2070.4566
17195,20211231,2021,INDL,C,D,STD,FFBC,USD,,16329.141,2258.942,94.149,449.293,,327.724,359.86,2708.235,,14070.199,205.16,837.04,654.723,7.983,A,24.38,2295.3526
17199,20211231,2021,INDL,C,D,STD,BLFS,USD,125.859,554.057,480.137,41.818,23.11,26.879,-28.299,-15.434,503.247,40.381,73.92,-7.635,-105.302,119.156,0.552,A,37.27,1558.5569
17240,20211231,2021,INDL,C,D,STD,TMP,USD,,7819.982,727.529,14.574,100,,151.576,163.143,828.941,,7091.041,89.264,419.312,320.167,4.319,A,83.58,1218.0949
17245,20211231,2021,INDL,C,D,STD,TRST,USD,,6196.546,601.128,19.22,52.72,,106.496,110.715,653.848,,5595.418,61.519,361.203,185.919,1.975,A,33.31,640.2182
17248,20211231,2021,INDL,C,D,STD,UBSI,USD,,29328.902,4718.628,136.393,384.589,,642.942,642.942,5103.217,,24610.274,367.738,1385.889,1073.209,,A,36.28,4948.338
17252,20211231,2021,INDL,C,D,STD,UFCS,USD,,3012.721,879.121,25.082,80.372,80.372,100.03,106.6,959.493,,2133.6,80.594,675.721,1066.191,,A,23.19,581.6516
17277,20211231,2021,INDL,C,D,STD,NVEE,USD,303.97,961.943,624.72,15.414,144.231,177.862,73.951,118.922,768.951,163.951,337.223,47.147,172.812,706.706,0.895,A,138.12,2128.9817
17306,20211231,2021,INDL,C,D,STD,PFSI,USD,,18776.612,3418.325,56.867,3183.844,3187.333,1750.61,1779.249,6602.169,,15358.287,1003.49,3292.923,3558.06,,A,69.78,3968.1793
17341,20211231,2021,INDL,C,D,STD,ARTNA,USD,19.16,625.211,178.01,9.414,143.699,145.296,28.031,39.916,321.709,47.702,447.201,16.827,63.607,90.859,,A,46.33,435.2422
17367,20211231,2021,INDL,C,D,STD,AMNB,USD,,3334.597,354.792,10.767,32.255,,72.166,75.873,387.047,,2979.805,43.526,196.305,116.827,0.506,A,37.68,405.7006
17451,20211231,2021,INDL,C,D,STD,IBTX,USD,,18732.648,2576.65,42.756,494.165,,349.85,374.815,3070.815,,16155.998,224.75,630.725,650.079,1.097,A,72.15,3084.8454
17498,20211231,2021,INDL,C,D,STD,CMRX,USD,95.805,100.54,68.252,86.884,2.392,2.824,-90.51,-90.343,70.644,29.896,32.288,-173.236,-885.617,1.979,,A,6.43,558.6641
17534,20211231,2021,INDL,C,D,STD,CCNE,USD,,5328.939,385.062,16.855,125.909,,107.414,113.655,568.756,,4886.092,57.707,260.188,213.034,2.081,A,26.5,446.6575
17553,20210930,2021,INDL,C,D,STD,MODN,USD,222.33,363.79,123.518,36.059,141.53,146.059,-11.905,-3.933,265.048,96.459,240.272,-29.737,-257.015,193.445,0.3,A,30.03,1207.9765
17626,20211231,2021,INDL,C,D,STD,AHH,USD,,1938.063,384.267,63.012,963.475,995.364,40.904,,1743.298,,1158.24,21.892,-141.393,302.533,,A,15.22,959.0426
17639,20211231,2021,INDL,C,D,STD,AMH,USD,,10962.433,6059.417,337.998,3878.487,3899.201,271.771,,10616.916,,4224.004,189.092,-436.896,1303.882,,A,43.61,14740.0928
17696,20211231,2021,INDL,C,D,STD,TSC,USD,,13004.852,655.178,33.263,257.1,,141.875,146.761,1093.822,,12168.13,78.06,316.342,289.943,3.624,A,30.26,1006.5384
17724,20211231,2021,INDL,C,D,STD,CNOB,USD,,8129.48,1013.285,39.568,243.012,,201.679,207.416,1367.224,,7005.268,130.353,438.765,316.755,1.318,A,32.71,1294.2693
17769,20211231,2021,INDL,C,D,STD,HASI,USD,,4148.311,1544.718,85.327,2409.836,2442.836,160.587,,3976.351,,2581.796,126.579,-183.802,339.587,,A,53.12,4532.5702
17808,20211231,2021,INDL,C,D,STD,EPZM,USD,206.043,289,-56.815,106.098,250.612,255.039,-235.992,-230.746,229.924,45.196,309.688,-251.122,-1239.832,37.427,,A,2.5,265.245
17811,20211231,2021,INDL,C,D,STD,ECOM,USD,144.95,239.972,188.198,30.189,1.182,5.321,19.015,25.582,189.38,48.874,51.774,47.215,-112.707,167.729,4.8,A,24.68,745.0645
17874,20211231,2021,INDL,C,D,STD,TMUS,USD,20891,206563,69102,1249.214,98649,106572,9999,26382,167751,23499,137461,3024,-4177,80118,2200,A,115.98,144883.8397
17875,20211231,2021,INDL,C,D,STD,NCBS,USD,,7695.037,891.891,13.994,206.915,,119.687,119.687,1098.806,,6803.146,60.652,316.706,238.923,5.403,A,85.75,1199.9855
17878,20211231,2021,INDL,C,D,STD,NRZ,USD,,39742.19,5341.551,466.758,9330.723,9330.723,1646.495,,16000.103,,33072.81,772.226,-722.789,3702.215,,A,10.71,4998.9782
17934,20211231,2021,INDL,C,D,STD,SFM,USD,567.716,2923.115,959.876,111.114,1355.565,1508.398,334.076,458.176,2315.441,513.473,1963.239,244.157,255.064,6099.869,45.9,A,29.68,3297.8635
17997,20211231,2021,INDL,C,D,STD,CSTM,USD,2204.137,5258.994,311.627,141.677,2127.936,2421.366,417.399,721.065,2458.898,1949.376,4928.032,292.293,-169.462,6996.829,,A,17.91,2537.4351
17998,20211231,2021,INDL,C,D,STD,BLUE,USD,336.52,593.795,374.277,71.115,66.432,89.584,-565.11,-545.461,440.709,152.993,219.518,-819.378,-3722.836,3.662,,A,9.99,710.4389
18004,20211231,2021,INDL,C,D,STD,CCS,USD,,3496.876,1764.508,33.761,1007.057,1016.295,660.822,671.734,2771.565,,1732.368,498.504,1066.325,4216.314,7.7,A,81.79,2761.3122
18009,20211231,2021,INDL,C,D,STD,NSTG,USD,427.62,479.481,176.962,45.729,246.837,251.726,-108.226,-102.355,423.799,52.155,302.519,-115.254,-650.071,145.085,4.8,A,42.23,1931.1357
18036,20211231,2021,INDL,C,D,STD,COMM,USD,3579.7,13259.5,-156.6,204.567,9619.3,9698,276.2,1025.9,10518.8,2182.5,12360,-462.6,-2421.7,8586.7,35.8,A,11.04,2258.4197
18037,20211231,2021,INDL,C,D,STD,CZNC,USD,,2327.648,301.405,15.759,64.051,,55.442,57.572,365.456,,2026.243,30.554,147.638,110.382,,A,26.12,411.6251
18043,20210630,2021,INDL,C,D,STD,NWSA,USD,4456,16771,8211,590.842,3401,3572,633,1313,12547,3234,7625,330,-3852,9358,550,A,22.31,14942.5237
18047,20211231,2021,INDL,C,D,STD,NDLS,USD,22.562,341.459,37.633,45.701,223.828,254.432,5.411,27.744,261.461,76.582,303.826,3.665,-135.074,475.152,7.7,A,9.07,414.5081
18049,20211231,2021,INDL,C,D,STD,FNB,USD,,39513,5043,318.933,824.6,,631.597,689.597,5974.6,,34363,404.602,1048,1335.129,,A,12.13,3868.6573
18071,20211231,2021,INDL,C,D,STD,REXR,USD,,6781.165,4628.903,160.511,1402.044,1404.614,142.961,,6469.739,,1713.47,128.241,-200.994,452.238,,A,81.11,13019.0472
18145,20211231,2021,INDL,C,D,STD,DOC,USD,,5182.709,2836.308,224.678,2000.781,2016.875,122.754,,4994.895,,2188.595,83.965,-776.893,456.129,,A,18.83,4230.6867
18159,20211231,2021,INDL,C,D,STD,AGIO,USD,1064.231,1437.736,1291.975,54.334,85.935,97.094,-378.418,-369.618,1377.91,59.826,145.761,1604.715,-239.958,0,,A,32.87,1785.9586
18162,20211231,2021,INDL,C,D,STD,ESPR,USD,328.972,381.59,-196.944,60.879,504.548,517.235,-213.48,-212.868,307.604,73.352,578.534,-269.108,-1106.408,78.447,13.7,A,5,304.395
18204,20211231,2021,INDL,C,D,STD,ANIP,USD,321.775,771.598,333.89,16.83,287.505,288.742,-9.393,37.859,646.245,87.537,412.858,-42.603,-50.82,216.136,,A,46.08,775.5264
18241,20211231,2021,INDL,C,D,STD,FCF,USD,,9545.093,1109.372,94.233,226.358,,223.498,234.94,1335.73,,8435.721,138.257,682.492,400.595,4.983,A,16.09,1516.209
18307,20211231,2021,INDL,C,D,STD,FLIC,USD,,4068.789,413.812,23.241,122.259,,61.958,66.863,536.071,,3654.977,43.089,318.008,135.533,0.31,A,21.59,501.7732
18312,20211231,2021,INDL,C,D,STD,USFD,USD,3594,12521,3735,223,5160,5291,416,794,9429,2550,8252,164,763,29487,,A,34.83,7767.09
18320,20211231,2021,INDL,C,D,STD,FOXF,USD,724.67,1515.729,894.082,42.12,389.872,416.467,206.43,249.856,1283.954,229.862,621.647,163.818,563.675,1299.064,2.741,A,170.1,7164.612
18329,20211231,2021,INDL,C,D,STD,BUSE,USD,,12859.689,1319.112,55.435,350.999,,226.287,254.463,1670.111,,11540.577,123.449,68.705,431.604,0,A,27.12,1503.3972
18383,20211231,2021,INDL,C,D,STD,BRX,USD,,8377.393,2718.346,297.21,4948.231,5198.231,426.491,,7666.577,,5659.047,270.187,-516.358,1158.783,,A,25.41,7552.1061
18465,20211231,2021,INDL,C,D,STD,AR,USD,686.119,13896.528,5757.16,313.93,5089.559,5545.906,25.933,862.285,11155.651,2068.117,7830.436,-186.899,-617.377,4619.432,,A,17.5,5493.775
18494,20211231,2021,INDL,C,D,STD,IRT,USD,,6506.696,3480.761,220.754,2699.553,2708.591,51.854,56.979,6341.629,,2864.62,44.589,-200.35,250.164,2.511,A,25.83,5702.0758
18498,20211231,2021,INDL,C,D,STD,MUSA,USD,767.8,4048.2,807.2,24.935,2209,2242.1,612.9,828,3016.2,675.3,3241,396.9,2111.2,15318.8,,A,199.24,4968.0494
18533,20211231,2021,INDL,C,D,STD,HBNC,USD,,7374.903,723.209,43.548,662.238,,140.853,152.022,1385.447,,6651.694,87.091,371.087,254.835,,A,20.85,907.9758
18556,20211231,2021,INDL,C,D,STD,CHGG,USD,1622.648,2919.246,1106.917,136.952,1690.602,1697.265,85.329,159.462,2797.519,114.344,1812.329,-1.458,-342.525,776.265,45.1,A,30.7,4204.4264
18561,20211231,2021,INDL,C,D,STD,BNFT,USD,112.156,260.841,-76.317,33.461,183.039,190.417,3.194,28.775,185.915,72.236,257.965,-32.166,-508.224,263.097,0.329,A,10.66,356.6943
18562,20211231,2021,INDL,C,D,STD,FATE,USD,633.412,921.455,678.835,95.727,109.241,114.818,-216.994,-211.144,788.079,81.284,242.617,-212.151,-769.845,55.846,,A,58.51,5600.9868
18578,20211231,2021,INDL,C,D,STD,RMAX,USD,210.774,776.133,508.274,18.806,493.407,504.335,53.835,85.168,562.474,146.219,707.066,-15.616,-7.171,329.701,,A,30.49,573.3949
18624,20210630,2021,INDL,C,D,STD,PINC,USD,782.296,3522.898,2229.893,122.533,347.43,531.525,275.012,396.074,2577.323,716.784,1293.005,287.522,169.474,1721.152,4.8,A,41.17,4262.9231
18626,20211231,2021,INDL,C,D,STD,GLOB,USD,819.6,1890.237,1305.375,41.733,110.503,146.725,144.433,224.719,1418.816,386.299,581.924,96.065,383.265,1297.078,,A,314.09,13107.918
18629,20211231,2021,INDL,C,D,STD,LGIH,USD,,2351.865,1395.848,23.917,810.569,810.569,547.698,548.852,2206.417,,956.017,429.645,1363.922,3050.149,7.7,A,154.48,3694.6982
18630,20211231,2021,INDL,C,D,STD,RNG,USD,650.741,2579.039,338.967,94.309,1430.301,1448.987,-281.278,-155.986,1968.717,526.27,2040.623,-376.25,-747.912,1594.754,88.2,A,187.35,15800.1623
18658,20211231,2021,INDL,C,D,STD,MGNX,USD,279.56,335.245,239.618,61.307,20.791,25.468,-202.795,-191.537,260.409,74.578,95.627,-202.115,-973.997,77.447,,A,16.05,983.9774
18675,20210131,2020,INDL,C,D,STD,BURL,USD,2510.616,6781.092,464.754,66.386,4328.552,4637.08,-49.686,173.414,4793.306,1683.996,6316.338,-216.499,97.199,5763.98,43.8,A,261.55,16523.4754
18683,20210131,2020,INDL,C,D,STD,SAIC,USD,1289,5723,1542,58,2652,2769,445,624,4204,1275,4171,209,538,7056,,A,94.64,5569.74
18689,20210131,2020,INDL,C,D,STD,VEEV,USD,2310.826,3046.067,2266.32,152.057,51.393,63.118,377.794,407.249,2317.713,715.952,779.747,379.998,1300.648,1465.069,,A,272.25,42034.6371
18699,20210930,2021,INDL,C,D,STD,PTC,USD,1073.01,4507.56,2038.468,117.163,1620.406,1648.27,397.969,483.208,3658.874,779.282,2469.092,476.923,318.792,1807.159,7.1,A,121.15,14034.9558
18732,20211231,2021,INDL,C,D,STD,LKFN,USD,,6557.323,704.817,25.301,79.218,,144.204,152.591,784.124,,5852.417,95.733,599.227,237.939,4.262,A,80.14,2027.6221
18745,20211231,2021,INDL,C,D,STD,ESNT,USD,,5722.174,4236.114,109.377,427.803,427.803,830.596,833.975,4663.917,,1486.06,681.783,2805.521,1028.51,,A,45.53,4979.9348
18749,20211231,2021,INDL,C,D,STD,AERI,USD,355.65,431.391,-17.333,48.444,256.278,260.643,-46.354,-39.955,238.945,124.991,448.724,-74.81,-1154.037,194.134,,A,7.02,340.0769
18792,20211231,2021,INDL,C,D,STD,GLPI,USD,,10690.449,3185.013,247.207,6789.484,6789.626,820.214,,10179.624,,7300.309,534.047,-1771.402,1216.548,,A,48.66,12029.0926
18842,20210331,2020,INDL,C,D,STD,TCS,USD,203.324,1078.469,353.669,48.838,448.84,501.853,102.57,137.301,802.509,214.913,724.8,58.283,-519.867,990.088,32.088,A,9.54,812.6643
18869,20211231,2021,INDL,C,D,STD,WIX,USD,1389.813,2059.787,145.715,57.254,1004.738,1033.939,-316.854,-297.973,1150.453,774.298,1914.072,-117.209,-649.194,1269.657,284.54,A,157.79,9034.1087
18872,20211231,2021,INDL,C,D,STD,TWTR,USD,7918.37,14059.516,7307.199,799.384,5324.228,5546.574,272.962,817.81,12631.427,1343.867,6752.317,-221.409,-1119.622,5077.482,167.1,A,43.22,34549.3765
18899,20211231,2021,INDL,C,D,STD,TNDM,USD,811.52,905.137,433.112,63.833,305.389,314.668,22.653,36.498,738.501,131.856,472.025,15.566,-635.211,702.799,,A,150.52,9608.1432
18930,20211231,2021,INDL,C,D,STD,KPTI,USD,275.606,305.305,-79.673,75.746,311.26,313.576,-165.916,-165.127,231.587,73.718,384.978,-124.088,-1178.457,134.819,,A,6.43,487.0468
18938,20211231,2021,INDL,C,D,STD,XNCR,USD,424.368,838.211,733.504,59.356,33.969,33.969,43.767,51.258,767.473,70.738,104.707,82.631,-284.614,275.111,,A,40.12,2381.3627
18947,20211231,2021,INDL,C,D,STD,VCYT,USD,243.102,1187.825,1096.514,71.123,14.096,18.853,-29.393,-9.8,1110.61,64.151,91.311,-75.563,-372.24,219.514,,A,41.2,2930.2676
19000,20211231,2021,INDL,C,D,STD,MMI,USD,608.131,1045.198,696.304,39.692,58.334,77.307,184.697,196.418,754.638,225.63,348.894,142.47,574.456,1296.44,0.83,A,51.46,2042.5503
19044,20211231,2021,INDL,C,D,STD,VRNS,USD,959.207,1108.537,596.593,107.509,294.024,302.818,-98.694,-87.806,890.617,211.771,511.944,-116.861,-421.52,390.134,,A,48.78,5244.289
19071,20211231,2021,INDL,C,D,STD,CWH,USD,2283.877,4372.929,158.053,44.131,2248.277,2331.28,842.002,908.42,2482.171,1598.323,4139.035,278.461,189.471,6913.754,136.3,A,40.4,1782.8924
19094,20211231,2021,INDL,C,D,STD,NBTB,USD,,12012.111,1250.453,43.168,230.684,,258.079,270.783,1481.137,,10761.658,154.885,832.859,497.67,2.521,A,38.52,1662.8314
19149,20211231,2021,INDL,C,D,STD,RARE,USD,856.604,1522.397,922.561,69.345,382.69,393.756,-381.737,-368.498,1305.251,181.368,599.836,-454.025,-2075.005,351.406,,A,84.09,5831.2211
19150,20211231,2021,INDL,C,D,STD,OSBC,USD,,6212.184,502.021,44.461,90.202,,56.598,60.394,592.223,,5710.163,20.044,260.773,144.445,0.343,A,12.59,559.764
19154,20211231,2021,INDL,C,D,STD,CARA,USD,173.29,247.056,227.522,53.481,1.918,3.673,-89.083,-88.835,229.44,17.616,19.534,-88.441,-481.116,23.028,,A,12.18,651.3986
19172,20210630,2021,INDL,C,D,STD,AMRK,USD,964.227,1191.581,362.623,11.23,98.54,99.955,153.965,164.753,462.482,709.585,827.639,159.637,212.09,7613.015,5,A,61.1,522.195
19262,20211231,2021,INDL,C,D,STD,CTBI,USD,,5418.257,698.202,17.843,71.199,,139.927,144.96,769.401,,4720.055,87.939,381.902,238.632,2.928,A,43.61,778.1332
19274,20211231,2021,INDL,C,D,STD,INGN,USD,329.186,489.513,370.227,22.732,23.281,26.674,0.844,22.472,393.508,61.512,119.286,-6.333,70.741,358.003,35.183,A,34,772.888
19318,20211231,2021,INDL,C,D,STD,PRK,USD,,9560.254,1110.759,16.22,202.549,,266.324,281.389,1313.308,,8449.495,153.945,791.449,475.797,6.073,A,137.31,2227.1682
19355,20211231,2021,INDL,C,D,STD,SFNC,USD,,24724.759,3248.841,112.715,1769.592,,458.493,505.713,5018.433,,21475.918,271.156,1082.725,857.56,22.234,A,29.58,3334.1097
19391,20210630,2021,INDL,C,D,STD,MBUU,USD,212.783,742.784,373.428,20.847,151.223,157.5,154.887,177.778,532.377,134.403,361.63,109.841,261.913,926.515,,A,68.73,1528.7105
19398,20211231,2021,INDL,C,D,STD,DENN,USD,69.249,435.527,-65.265,62.21,307.04,324.821,57.97,71.306,241.775,97.522,500.792,78.073,-170.911,398.174,4.594,A,16,995.36
19402,20210131,2020,INDL,C,D,STD,GIII,USD,1344.04,2436.386,1336.241,48.377,669.618,717.58,102.933,141.233,2006.823,402.002,1099.181,23.545,914.589,2055.146,55.3,A,23.74,1308.1141
19412,20211231,2021,INDL,C,D,STD,ITCI,USD,467.281,489.922,417.891,81.887,18.675,25.407,-285.688,-285.155,436.566,53.356,72.031,-284.126,-1221.593,83.803,82.5,A,52.34,4285.9656
19428,20211231,2021,INDL,C,D,STD,GSBC,USD,,5449.944,616.752,13.128,107.644,,111.408,122.546,724.396,,4833.192,74.627,578.307,236.99,3.072,A,59.25,777.834
19440,20211231,2021,INDL,C,D,STD,LADR,USD,,5851.252,1507.137,125.453,3736.766,4220.703,239.112,,5250.385,,4337.633,56.522,-211.914,356.19,,A,11.99,1504.1815
19471,20211231,2021,INDL,C,D,STD,RVNC,USD,246.117,531.163,68.471,71.584,319.766,324.512,-274.676,-254.823,388.237,67.289,462.692,-281.31,-1397.97,77.798,,A,16.32,1168.2509
19507,20211231,2021,INDL,C,D,STD,OUT,USD,777.3,5924.7,994.1,145.6,3929,4116.5,163.8,311.9,5319.5,507.7,4534.2,35.6,-1126.4,1463.9,,A,26.82,3904.992
19516,20211231,2021,INDL,C,D,STD,IBP,USD,859.316,1653.202,416.84,29.706,881.565,937.375,190.815,271.456,1298.405,307.569,1236.362,118.763,352.316,1968.65,4.6,A,139.72,4150.5223
19517,20211231,2021,INDL,C,D,STD,OGS,USD,2224.564,8402.12,2349.532,53.633,3707.778,,310.258,517.491,6057.31,980.493,6052.588,206.434,558.634,1808.597,,A,77.59,4161.3845
19518,20211231,2021,INDL,C,D,STD,KN,USD,380.3,1731.6,1459.5,91.895,88.3,102.4,120.3,182.8,1547.8,166.2,272.1,150.4,-118.5,868.1,,A,23.35,2145.7483
19526,20211231,2021,INDL,C,D,STD,FPI,USD,,1121.525,458.314,45.474,399.323,511.43,16.348,,991.909,,528.939,9.991,-66.313,51.274,,A,11.95,543.4143
19570,20211231,2021,INDL,C,D,STD,STBA,USD,,9488.529,1206.454,39.351,119.2,,187.585,199.065,1325.654,,8282.075,110.343,766.569,353.872,4.553,A,31.52,1240.3435
19581,20210131,2020,INDL,C,D,STD,LE,USD,495.83,1045.508,369.703,32.614,308.443,327.376,49.613,86.956,678.146,314.922,675.805,10.836,0.005,1427.448,,A,21.57,900.4725
19582,20211231,2021,INDL,C,D,STD,CTRE,USD,,1640.848,915.757,96.297,673.398,673.398,106.563,,1589.155,,725.091,71.982,-282.045,192.351,,A,22.83,
19600,20211231,2021,INDL,C,D,STD,CBAY,USD,191.099,202.318,132.937,84.678,51.015,51.582,-87.582,-86.894,183.952,18.366,69.381,-89.998,-766.869,0,,A,3.38,286.2116
19602,20211231,2021,INDL,C,D,STD,HEAR,USD,193.112,230.505,141.369,16.168,6.994,7.759,20.509,25.822,148.363,78.168,89.136,17.721,-56.925,366.354,9.7,A,22.26,359.8997
19647,20211231,2021,INDL,C,D,STD,LC,USD,,4900.319,850.242,101.044,674.146,674.146,108.217,151.617,1524.388,,4050.077,18.58,-760.588,898.631,,A,24.18,2443.2439
19649,20211231,2021,INDL,C,D,STD,SABR,USD,1402.274,5291.33,-508.94,323.501,4803.053,4853.449,-636.481,-409.046,4303.336,716.505,5791.047,-928.469,-3129.982,1688.875,4,A,8.59,2778.8736
19730,20210630,2021,INDL,C,D,STD,PCTY,USD,2032.883,2414.885,476.93,54.594,67.201,74.75,62.455,105.427,544.131,1867.016,1937.955,70.819,235.157,631.725,3.189,A,236.16,10416.5352
19747,20211231,2021,INDL,C,D,STD,QUOT,USD,433.945,635.48,234.702,94.779,26.903,220.624,-11.649,17.815,261.605,371.362,400.778,-45.568,-496.971,521.494,1.8,A,7.42,703.2602
19784,20211231,2021,INDL,C,D,STD,EGRX,USD,172.606,253.732,176.453,12.791,2.903,29.819,18.108,21.868,179.356,74.376,77.279,-8.627,75.768,171.546,2.6,A,50.92,651.3177
19817,20211231,2021,INDL,C,D,STD,UVSP,USD,,7122.421,773.794,29.501,227.327,,158.59,163.252,1001.121,,6348.627,91.801,358.771,292.955,2.063,A,29.92,882.6699
19849,20211231,2021,INDL,C,D,STD,ATEN,USD,284.019,393.085,208.888,77.423,19.316,23.299,38.451,41.951,228.204,116.085,184.197,94.887,-181.471,250.042,0.3,A,16.58,1283.6733
19851,20211231,2021,INDL,C,D,STD,CIO,USD,,1601.513,757.616,43.554,657.806,664.233,36.73,,1528.401,,730.918,484.395,275.12,164.041,,A,19.72,858.8849
19858,20211231,2021,INDL,C,D,STD,VRTV,USD,1677.7,2438.4,635.8,14.6,829,923.1,222.3,277.5,1464.8,873.6,1802.6,144.6,118.9,6850.5,,A,122.57,1789.522
19859,20211231,2021,INDL,C,D,STD,AKBA,USD,272.01,525.55,76.456,177.001,33.703,136.048,-194.734,-156.765,110.159,256.493,449.094,-282.84,-1460.345,213.578,8.2,A,2.26,400.0223
19873,20211231,2021,INDL,C,D,STD,WASH,USD,,5851.127,564.808,17.331,86.691,,128.701,133.002,651.499,,5286.319,76.87,438.329,244.389,1.843,A,56.37,976.9485
19877,20211231,2021,INDL,C,D,STD,QTWO,USD,522.45,1385.045,570.296,56.928,612.972,621.973,-72.888,-18.055,1183.268,168.358,814.749,-112.746,-494.068,498.72,2.7,A,79.44,4522.3603
19908,20211231,2021,INDL,C,D,STD,FIVN,USD,617.226,1192.942,211.132,68.488,815.687,825.513,-37.034,1.698,1026.819,157.575,981.81,-53,-228.723,609.591,20.8,A,137.32,9404.7722
19927,20211231,2021,INDL,C,D,STD,MC,USD,,1555.681,489.021,62.646,191.89,191.89,495.917,503.159,670.189,,1077.382,365.213,-535.842,1540.611,,A,62.51,3916.0015
19998,20211231,2021,INDL,C,D,STD,MEDP,USD,690.912,1659.935,952.928,35.827,130.965,147.241,198.615,219.734,1083.893,557.217,707.007,181.848,230.138,1142.377,1.2,A,217.64,7797.3883
20011,20211231,2021,INDL,C,D,STD,TMST,USD,582.3,1158.9,664.6,46.269,8.8,59.4,145.8,207.4,673.4,250.8,494.3,171,-167.5,1282.9,,A,16.5,763.4385
20018,20211231,2021,INDL,C,D,STD,ALDX,USD,232.753,233.137,205.736,58.081,15.629,15.859,-56.219,-55.955,221.365,11.772,27.401,-57.776,-294.692,0,,A,4,232.324
20019,20211231,2021,INDL,C,D,STD,CVBF,USD,,15883.697,2081.503,135.526,71.204,,349.619,349.619,2152.707,,13802.194,212.521,871.6,467.826,4.623,A,21.41,2901.6117
20088,20210131,2020,INDL,C,D,STD,BOX,USD,879.286,1351.682,151.065,156.798,550.496,648.155,-35.45,40.028,701.561,612.839,1200.617,-43.433,-1322.617,770.77,15,A,18.05,2718.8773
